,sentence_id,token_id,after_measure,next_tag,type
7035,21426,0,Þegar,lvfnsf,
7036,21426,1,rúmar,ta,
7037,21426,2,4,nvfn,
7038,21426,3,mínútur,sfg3fþ,
7039,21426,4,voru,aa,
7040,21426,5,svo,af,
7041,21426,6,til,nkee,
7042,21426,7,hálfleiks,aa,
7043,21426,8,þá,sfg3fþ,
7044,21426,9,lifnuðu,fakfn,
7045,21426,10,þeir,lkfnvf,
7046,21426,11,grænklæddu,aa,
7047,21426,12,við,c,
7048,21426,13,og,sfg3fþ,
7049,21426,14,náðu,nveþ,
7050,21426,15,rispu,ct,
7051,21426,16,sem,sfg3eþ,
7052,21426,17,skilaði,fpkfþ,
7053,21426,18,þeim,ta,
7054,21426,19,3,nhfþ,
7055,21426,20,stigum,aa,
7056,21426,21,á,af,
7057,21426,22,eftir,nkfþ-s,
7058,21426,23,Keflvíkingum,pk,
7059,21426,24,",",ta,
7060,21426,25,31,m,
7061,21426,25,-,ta,
7062,21426,25,28,c,
7063,21426,26,þegar,lvfnsf,
7064,21426,27,rúmar,ta,
7065,21426,28,3,nvfn,
7066,21426,29,mínútur,sfg3fþ,
7067,21426,30,voru,af,
7068,21426,31,til,nkee,
7069,21426,32,hálfleiks,pl,
7070,21426,33,.,nvfn,
7071,21508,0,Lokatölur,sfm3fþ,
7072,21508,1,reyndust,aa,
7073,21508,2,svo,ta,
7074,21508,3,79,m,
7075,21508,3,-,ta,
7076,21508,3,72,nkeþ-s,
7077,21508,4,Fjölni,af,
7078,21508,5,í,nheo,
7079,21508,6,vil,c,
7080,21508,7,og,lkensf,
7081,21508,8,nýr,nken,
7082,21508,9,kafli,sþgken,
7083,21508,10,hafinn,af,
7084,21508,11,hjá,nheþgs,
7085,21508,12,Grafarvogsliðinu,af,
7086,21508,13,eftir,fakeo,
7087,21508,14,þennan,lkeove,
7088,21508,15,fyrsta,nkeo,
7089,21508,16,sigur,nhee,
7090,21508,17,kvennaliðs,nheeg,
7091,21508,18,félagsins,af,
7092,21508,19,á,nveþ-s,
7093,21508,20,Keflavík,af,
7094,21508,21,í,lveþve,
7095,21508,22,efstu,nveþ,
7096,21508,23,deild,pl,
7097,21508,24,.,nhen-s,
7098,21589,0,Breiðablik,ta,
7099,21589,1,6,m,
7100,21589,1,-,ta,
7101,21589,1,0,nven-s,
7102,21589,2,Keflavík,nven-s,
7103,21657,0,Keflavík,sfg3eþ,
7104,21657,1,hafði,nhfog,
7105,21657,2,undirtökin,fokeo,
7106,21657,3,allan,nkeog,
7107,21657,4,leikinn,c,
7108,21657,5,og,sfg3eþ,
7109,21657,6,var,aa,
7110,21657,7,yfir,ta,
7111,21657,8,48,m,
7112,21657,8,-,ta,
7113,21657,8,31,af,
7114,21657,9,í,nkeþ,
7115,21657,10,hálfleik,pl,
7116,21657,11,.,nkfn-s,
7117,21683,0,Njarðvíkingar,sfg3fþ,
7118,21683,1,höfðu,ta,
7119,21683,2,1,m,
7120,21683,2,-,ta,
7121,21683,2,3,nkeo,
7122,21683,3,sigur,aa,
7123,21683,4,þar,c,
7124,21683,5,sem,fpkfn,
7125,21683,6,þeir,sfg3fþ,
7126,21683,7,náðu,ta,
7127,21683,8,0,m,
7128,21683,8,-,ta,
7129,21683,8,2,nveþ,
7130,21683,9,forystu,pl,
7131,21683,10,.,nkfn-s,
7132,21699,0,Þróttarar,sfg3fn,
7133,21699,1,eru,aa,
7134,21699,2,nú,af,
7135,21699,3,með,lheosf,
7136,21699,4,fullt,nheo,
7137,21699,5,hús,nhfe,
7138,21699,6,stiga,af,
7139,21699,7,eftir,ta,
7140,21699,8,2,nvfo,
7141,21699,9,umferðir,c,
7142,21699,10,og,nveog,
7143,21699,11,markatöluna,ta,
7144,21699,12,8,m,
7145,21699,12,-,ta,
7146,21699,12,0,pl,
7147,21699,13,.,nvfn,
7148,21716,0,Lokatölur,sfg3fþ,
7149,21716,1,urðu,aa,
7150,21716,2,þannig,ta,
7151,21716,3,59,m,
7152,21716,3,-,ta,
7153,21716,3,71,pk,
7154,21716,4,",",nvfþ-s,
7155,21716,5,Grindavíkurstúlkum,af,
7156,21716,6,í,nheo,
7157,21716,7,vil,pl,
7158,21716,8,.,nvengs,
7159,21809,0,Stjarnan-Grindavík,ta,
7160,21809,1,93,m,
7161,21809,1,-,ta,
7162,21809,1,56,pa,
7163,21809,2,(,ta,
7164,21809,3,23,m,
7165,21809,3,-,ta,
7166,21809,3,18,pk,
7167,21809,4,",",ta,
7168,21809,5,26,m,
7169,21809,5,-,ta,
7170,21809,5,16,pk,
7171,21809,6,",",ta,
7172,21809,7,26,m,
7173,21809,7,-,ta,
7174,21809,7,14,pk,
7175,21809,8,",",ta,
7176,21809,9,18,m,
7177,21809,9,-,ta,
7178,21809,9,8,pa,
7179,21809,10,),nven-s,
7180,21932,0,Pálína,sfg3eþ,
7181,21932,1,reyndi,fsheo,
7182,21932,2,hvað,fpven,
7183,21932,3,hún,sfg3eþ,
7184,21932,4,gat,cn,
7185,21932,5,að,sng,
7186,21932,6,koma,nveþ-s,
7187,21932,7,Keflavík,aa,
7188,21932,8,aftur,aa,
7189,21932,9,inn,af,
7190,21932,10,í,nkeog,
7191,21932,11,leikinn,c,
7192,21932,12,og,sfg3eþ,
7193,21932,13,setti,aa,
7194,21932,14,niður,nkeo,
7195,21932,15,þrist,af,
7196,21932,16,til,cn,
7197,21932,17,að,sng,
7198,21932,18,minnka,nkeog,
7199,21932,19,muninn,af,
7200,21932,20,í,ta,
7201,21932,21,41,m,
7202,21932,21,-,ta,
7203,21932,21,29,c,
7204,21932,22,og,nhengs,
7205,21932,23,Keflavíkurliðið,sfg3en,
7206,21932,24,mun,lhenvm,
7207,21932,25,líflegra,af,
7208,21932,26,í,lkeþvf,
7209,21932,27,þriðja,nkeþ,
7210,21932,28,leikhluta,c,
7211,21932,29,en,af,
7212,21932,30,í,lkeþvm,
7213,21932,31,fyrri,nkeþ,
7214,21932,32,hálfleik,pl,
7215,21932,33,.,nhen,
7216,21946,0,Úrugvæ,ta,
7217,21946,1,1,m,
7218,21946,1,-,ta,
7219,21946,1,0,nhen-s,
7220,21946,2,Perú,nveng,
7221,22000,0,Staðan,af,
7222,22000,1,í,nkeþ,
7223,22000,2,hálfleik,sfg3eþ,
7224,22000,3,var,ta,
7225,22000,4,1,m,
7226,22000,4,-,ta,
7227,22000,4,1,pk,
7228,22000,5,",",n----s,
7229,22000,6,KV,sfg3eþ,
7230,22000,7,skoraði,af,
7231,22000,8,á,ta,
7232,22000,9,25.,nveþ,ordinal
7233,22000,10,mínútu,c,
7234,22000,11,en,nken-s,
7235,22000,12,Theódór,nken-s,
7236,22000,13,Guðni,nken-s,
7237,22000,14,Halldórsson,sfg3eþ,
7238,22000,15,jafnaði,af,
7239,22000,16,fyrir,nveo-s,
7240,22000,17,Njarðvík,af,
7241,22000,18,á,nveþ,
7242,22000,19,lokamínútu,lkeevm,
7243,22000,20,fyrri,nkee,
7244,22000,21,hálfleiks,pl,
7245,22000,22,.,n----s,
7246,22006,0,KR,pa,
7247,22006,1,:,nken-s,
7248,22006,2,Brynjar,nken-s,
7249,22006,3,Þór,nken-s,
7250,22006,4,Björnsson,ta,
7251,22006,5,24/5,nhfn,
7252,22006,6,fráköst,pa,
7253,22006,7,/,ta,
7254,22006,8,5,nvfn,
7255,22006,9,stoðsendingar,pk,
7256,22006,10,",",n----s,
7257,22006,11,Brandon,n----s,
7258,22006,12,Richardson,ta,
7259,22006,13,21/5,nhfn,
7260,22006,14,fráköst,pa,
7261,22006,15,/,ta,
7262,22006,16,8,nvfn,
7263,22006,17,stoðsendingar,pa,
7264,22006,18,/,ta,
7265,22006,19,5,lkfnsf,
7266,22006,20,stolnir,pk,
7267,22006,21,",",nken-s,
7268,22006,22,Kristófer,n----s,
7269,22006,23,Acox,ta,
7270,22006,24,14/5,nhfn,
7271,22006,25,fráköst,pk,
7272,22006,26,",",nken-s,
7273,22006,27,Helgi,nken-s,
7274,22006,28,Már,nken-s,
7275,22006,29,Magnússon,ta,
7276,22006,30,12/8,nhfo,
7277,22006,31,fráköst,pk,
7278,22006,32,",",n----s,
7279,22006,33,Darshawn,n----s,
7280,22006,34,McClellan,ta,
7281,22006,35,8/6,nhfo,
7282,22006,36,fráköst,pk,
7283,22006,37,",",n----s,
7284,22006,38,Martin,nken-s,
7285,22006,39,Hermannsson,ta,
7286,22006,40,6/4,nhfo,
7287,22006,41,fráköst,pk,
7288,22006,42,",",nken-s,
7289,22006,43,Finnur,nken-s,
7290,22006,44,Atli,n----s,
7291,22006,45,Magnusson,ta,
7292,22006,46,2,pk,
7293,22006,47,",",nken-s,
7294,22006,48,Þorgeir,nken-s,
7295,22006,49,Kristinn,nken-s,
7296,22006,50,Blöndal,ta,
7297,22006,51,0,pk,
7298,22006,52,",",nken-s,
7299,22006,53,Högni,nken-s,
7300,22006,54,Fjalarsson,ta,
7301,22006,55,0,pk,
7302,22006,56,",",nken-s,
7303,22006,57,Jón,nken-s,
7304,22006,58,Orri,nken-s,
7305,22006,59,Kristjánsson,ta,
7306,22006,60,0,pk,
7307,22006,61,",",nken-s,
7308,22006,62,Emil,nken-s,
7309,22006,63,Þór,nken-s,
7310,22006,64,Jóhannsson,ta,
7311,22006,65,0,pk,
7312,22006,66,",",nken-s,
7313,22006,67,Illugi,nken-s,
7314,22006,68,Steingrímsson,ta,
7315,22006,69,0,pl,
7316,22006,70,.,nvfn,
7317,22151,0,Lokatölur,sfg3fþ,
7318,22151,1,urðu,ta,
7319,22151,2,0,m,
7320,22151,2,-,ta,
7321,22151,2,2,pl,
7322,22151,3,.,nveng,
7323,22290,0,Staðan,af,
7324,22290,1,eftir,lkeovf,
7325,22290,2,þriðja,nkeo,
7326,22290,3,leikhluta,sfg3eþ,
7327,22290,4,var,ta,
7328,22290,5,86,m,
7329,22290,5,-,ta,
7330,22290,5,71,c,
7331,22290,6,og,lhensf,
7332,22290,7,ljóst,c,
7333,22290,8,að,nveng,
7334,22290,9,hraðlestin,svg3eþ,
7335,22290,10,væri,cn,
7336,22290,11,að,sng,
7337,22290,12,landa,nkeþg,
7338,22290,13,sigrinum,pl,
7339,22290,14,.,nven-s,
7340,22298,0,Keflavík,sfg3en,
7341,22298,1,er,af,
7342,22298,2,í,nheþ,
7343,22298,3,toppsæti,nvee-s,
7344,22298,4,Landsabankadeildar,nkfe,
7345,22298,5,karla,af,
7346,22298,6,eftir,nkfo,
7347,22298,7,leiki,nheeg,
7348,22298,8,kvöldsins,pk,
7349,22298,9,",",c,
7350,22298,10,en,fpkfn,
7351,22298,11,þeir,sfg3fþ,
7352,22298,12,unnu,lkeosf,
7353,22298,13,góðan,nkeo,
7354,22298,14,útisigur,af,
7355,22298,15,á,nheþ-s,
7356,22298,16,Fram,pk,
7357,22298,17,",",ta,
7358,22298,18,0,m,
7359,22298,18,-,ta,
7360,22298,18,2,aa,
7361,22298,19,þar,c,
7362,22298,20,sem,nken-s,
7363,22298,21,Þórarinn,nken-s,
7364,22298,22,Brynjarsson,sfg3eþ,
7365,22298,23,gerði,fohfo,
7366,22298,24,bæði,nhfog,
7367,22298,25,mörkin,af,
7368,22298,26,á,nkeþ,
7369,22298,27,lokakafla,nkeeg,
7370,22298,28,leiksins,pl,
7371,22298,29,.,fohfn,
7372,22381,0,Önnur,nhfn,
7373,22381,1,úrslit,pa,
7374,22381,2,:,nken-s,
7375,22381,3,Þór,nveþ-s,
7376,22381,4,Akureyri,ta,
7377,22381,5,93,m,
7378,22381,5,-,ta,
7379,22381,5,94,nken-s,
7380,22381,6,Tindastóll,nkfn-s,
7381,22447,0,Njarðvíkingar,sfg3fþ,
7382,22447,1,sótt,ta,
7383,22447,2,3,nhfo,
7384,22447,3,stig,af,
7385,22447,4,til,nvee-s,
7386,22447,5,Húsavíkur,af,
7387,22447,6,á,nkeo,
7388,22447,7,laugardag,c,
7389,22447,8,er,fpkfn,
7390,22447,9,þeir,sfg3fþ,
7391,22447,10,sigrðu,nkeo-s,
7392,22447,11,Völsung,ta,
7393,22447,12,1,m,
7394,22447,12,-,ta,
7395,22447,12,2,pl,
7396,22447,13,.,ta,
7397,22665,0,0,m,
7398,22665,0,-,ta,
7399,22665,0,1,nken-s,
7400,22665,1,Andri,nken-s,
7401,22665,2,Fannar,nken-s,
7402,22665,3,Freysson,ta,
7403,22665,4,1,m,
7404,22665,4,-,ta,
7405,22665,4,1,nken-s,
7406,22665,5,Róbert,nken-s,
7407,22665,6,Örn,nken-s,
7408,22665,7,Ólafsson,ta,
7409,22665,8,2,m,
7410,22665,8,-,ta,
7411,22665,8,1,n----s,
7412,22665,9,Pawel,n----s,
7413,22665,10,Grudzinski,ta,
7414,22665,11,2,m,
7415,22665,11,-,ta,
7416,22665,11,2,n----s,
7417,22665,12,Kenneth,n----s,
7418,22665,13,Hogg,ta,
7419,22665,14,2,pa,
7420,22665,14,-,ta,
7421,22665,14,3,nken-s,
7422,22665,15,Arnór,nken-s,
7423,22665,16,Björnsson,nkfn,
7424,22728,0,Heimamennleiddu,af,
7425,22728,1,með,ta,
7426,22728,2,3,nhfþ,
7427,22728,3,stigum,af,
7428,22728,4,í,nkeþ,
7429,22728,5,hálfleik,ta,
7430,22728,6,50,m,
7431,22728,6,-,ta,
7432,22728,6,47,pl,
7433,22728,7,.,nken-s,
7434,22743,0,Jóhann,sfg3eþ,
7435,22743,1,var,nken,
7436,22743,2,atvinnumaður,af,
7437,22743,3,í,nheþ-s,
7438,22743,4,Englandi,pk,
7439,22743,5,",",nkeþ-s,
7440,22743,6,Noregi,c,
7441,22743,7,og,nveþ-s,
7442,22743,8,Svíþjóð,af,
7443,22743,9,á,nhfþg,
7444,22743,10,árunum,ta,
7445,22743,11,1998,m,
7446,22743,12,-,ta,
7447,22743,13,2008,c,
7448,22743,14,og,sfg3en,
7449,22743,15,á,af,
7450,22743,16,að,nheþ,
7451,22743,17,baki,ta,
7452,22743,18,31,nkeo,
7453,22743,19,leik,af,
7454,22743,20,með,nhfþ,
7455,22743,21,landsliðum,nhee-s,
7456,22743,22,Íslands,pk,
7457,22743,23,",",aa,
7458,22743,24,þar,aa,
7459,22743,25,af,ta,
7460,22743,26,8,nkfo,
7461,22743,27,leiki,af,
7462,22743,28,með,x,
7463,22743,29,A,nheþg,
7464,22743,30,landsliðinu,pl,
7465,22743,31,.,nkfþ-s,
7466,22882,0,Haukum,sfm3eþ,
7467,22882,1,tókst,aa,
7468,22882,2,ekki,cn,
7469,22882,3,að,sng,
7470,22882,4,brjóta,aa,
7471,22882,5,upp,nkeog,
7472,22882,6,leikinn,c,
7473,22882,7,og,nkeng,
7474,22882,8,sigurinn,sfg3eþ,
7475,22882,9,var,nkfe,
7476,22882,10,heimamanna,af,
7477,22882,11,í,nhfog,
7478,22882,12,lokin,pk,
7479,22882,13,",",ta,
7480,22882,14,101,m,
7481,22882,14,-,ta,
7482,22882,14,88,pl,
7483,22882,15,.,nkfng,
7484,23209,0,Heimamenn,sfg3fþ,
7485,23209,1,byrjuðu,af,
7486,23209,2,með,nhfþ,
7487,23209,3,látum,c,
7488,23209,4,og,sfg3fþ,
7489,23209,5,náðu,af,
7490,23209,6,meðal,fohee,abbr
7491,23209,6,annars,ta,abbr
7492,23209,7,16,m,
7493,23209,7,-,ta,
7494,23209,7,2,nveþ,
7495,23209,8,forystu,af,
7496,23209,9,í,nheþ,
7497,23209,10,upphafi,nkee,
7498,23209,11,leiks,pl,
7499,23209,12,.,nken,
7500,23212,0,Sigurvegari,sfg3eþ,
7501,23212,1,var,n----s,
7502,23212,2,Real,n----s,
7503,23212,3,Madrid,ct,
7504,23212,4,sem,sfg3eþ,
7505,23212,5,sigraði,lheovf,
7506,23212,6,franska,nheog,
7507,23212,7,liðið,n----s,
7508,23212,8,Stade,e,
7509,23212,9,Reims,af,
7510,23212,10,í,nkeþ,
7511,23212,11,úrslitaleik,ta,
7512,23212,12,4,m,
7513,23212,12,-,ta,
7514,23212,12,3,pl,
7515,23212,13,.,nkfn-s,
7516,23411,0,Grindvíkingar,sfg3fn,
7517,23411,1,eru,sþgkfn,
7518,23411,2,komnir,af,
7519,23411,3,í,ta,
7520,23411,4,2,m,
7521,23411,4,-,ta,
7522,23411,4,0,af,
7523,23411,5,í,nheþ,
7524,23411,6,einvígi,feheþ,
7525,23411,7,sínu,af,
7526,23411,8,gegn,nkeþ-s,
7527,23411,9,Þór,af,
7528,23411,10,um,nkeogs,
7529,23411,11,Íslandsmeistaratitilinn,af,
7530,23411,12,í,nkeþ,
7531,23411,13,körfubolta,nkfe,
7532,23411,14,karla,pl,
7533,23411,15,.,nhen-s,
7534,23527,0,Mexíkó,ta,
7535,23527,1,4,m,
7536,23527,1,-,ta,
7537,23527,1,0,n----s,
7538,23527,2,El,n----s,
7539,23527,3,Salvador,nkfn-s,
7540,23533,0,Grindvíkingar,sfg3fþ,
7541,23533,1,voru,aa,
7542,23533,2,þó,aa,
7543,23533,3,ekki,af,
7544,23533,4,af,nheþ,
7545,23533,5,baki,lkfnsf,
7546,23533,6,dottnir,c,
7547,23533,7,og,af,
7548,23533,8,með,ta,
7549,23533,9,3,nhfe,
7550,23533,10,stiga,nveþ,
7551,23533,11,körfu,sfg3eþ,
7552,23533,12,minnkaði,n----s,
7553,23533,13,Joanna,n----s,
7554,23533,14,Skiba,nkeog,
7555,23533,15,muninn,af,
7556,23533,16,í,ta,
7557,23533,17,1,nhfo,
7558,23533,18,stig,ta,
7559,23533,19,62,m,
7560,23533,19,-,ta,
7561,23533,19,63,c,
7562,23533,20,en,nkfn-s,
7563,23533,21,Keflvíkingar,sfg3fþ,
7564,23533,22,slitu,fpkfo,
7565,23533,23,sig,aa,
7566,23533,24,aftur,af,
7567,23533,25,frá,nveþ-s,
7568,23533,26,Grindavík,c,
7569,23533,27,og,sfg3eþ,
7570,23533,28,lauk,nkeþg,
7571,23533,29,leikhlutanum,af,
7572,23533,30,í,nveþg,
7573,23533,31,stöðunni,ta,
7574,23533,32,67,m,
7575,23533,32,-,ta,
7576,23533,32,73,pl,
7577,23533,33,.,nkeng,
7578,23543,0,Leikurinn,sfg3eþ,
7579,23543,1,endaði,aa,
7580,23543,2,þannig,c,
7581,23543,3,að,nken-s,
7582,23543,4,Hamar,sfg3eþ,
7583,23543,5,vann,af,
7584,23543,6,með,ta,
7585,23543,7,19,nhfþ,
7586,23543,8,stigum,pk,
7587,23543,9,",",ta,
7588,23543,10,72,m,
7589,23543,10,-,ta,
7590,23543,10,91,pl,
7591,23543,11,.,nkfn-s,
7592,23587,0,Keflvíkingar,sfg3fþ,
7593,23587,1,bættu,aa,
7594,23587,2,í,c,
7595,23587,3,og,sfm3fþ,
7596,23587,4,komust,af,
7597,23587,5,í,ta,
7598,23587,6,3,m,
7599,23587,6,-,ta,
7600,23587,6,0,af,
7601,23587,7,með,nhfþ,
7602,23587,8,mörkum,af,
7603,23587,9,frá,nveþ-s,
7604,23587,10,Agnesi,nveþ-s,
7605,23587,11,Helgadóttur,c,
7606,23587,12,og,nveþ-s,
7607,23587,13,Guðnýju,nveþ-s,
7608,23587,14,Þórðardóttur,pl,
7609,23587,15,.,nhen,
7610,23728,0,lið,af,
7611,23728,1,frá,nheþ-s,
7612,23728,2,Frakklandi,ta,
7613,23728,3,4,pa,
7614,23728,3,:,ta,
7615,23728,3,0,af,
7616,23728,4,að,lkfþsf,
7617,23728,5,viðstöddum,ta,
7618,23728,6,500,nkfþ,
7619,23728,7,áhorfendum,pl,
7620,23728,8,.,nkfn-s,
7621,23872,0,Njarðvíkingar,sfg3fþ,
7622,23872,1,réttu,af,
7623,23872,2,úr,nkeþg,
7624,23872,3,kútnum,c,
7625,23872,4,og,sfg3fþ,
7626,23872,5,löguðu,nveog,
7627,23872,6,stöðuna,c,
7628,23872,7,en,lhensf,
7629,23872,8,jafnt,sfg3eþ,
7630,23872,9,var,c,
7631,23872,10,þegar,sþghen,
7632,23872,11,flautað,sfg3eþ,
7633,23872,12,var,af,
7634,23872,13,til,nkee,
7635,23872,14,hálfleiks,pk,
7636,23872,15,",",ta,
7637,23872,16,48,m,
7638,23872,16,-,ta,
7639,23872,16,48,c,
7640,23872,17,og,nkeng,
7641,23872,18,leikurinn,lkensf,
7642,23872,19,fjörugur,c,
7643,23872,20,og,lkensf,
7644,23872,21,hraður,pl,
7645,23872,22,.,nken-s,
7646,23876,0,Unglingaflokkur,nvfe,
7647,23876,1,kvenna,pa,
7648,23876,2,-,nven-s,
7649,23876,3,SNÆFELL,pa,
7650,23876,3,-KEFLAVÍK,nkfn-s,
7651,23876,4,Keflvíkingar,sfg3fþ,
7652,23876,5,fögnuðu,nkeþ,
7653,23876,6,yfirburðarsigri,aa,
7654,23876,7,þar,c,
7655,23876,8,sem,nvfn,
7656,23876,9,lokatölur,sfg3fþ,
7657,23876,10,urðu,ta,
7658,23876,11,42,pa,
7659,23876,11,:,ta,
7660,23876,11,105,pl,
7661,23876,12,.,nvfn,
7662,23913,0,Lokatölur,sfg3fþ,
7663,23913,1,urðu,ta,
7664,23913,2,99,m,
7665,23913,2,-,ta,
7666,23913,2,91,pl,
7667,23913,3,.,nkeng,
7668,24050,0,Leikhlutinn,sfg3eþ,
7669,24050,1,var,af,
7670,24050,2,í,nhfþ,
7671,24050,3,járnum,aa,
7672,24050,4,framan,aa,
7673,24050,5,af,c,
7674,24050,6,en,af,
7675,24050,7,um,lkeosf,
7676,24050,8,miðjan,nkeog,
7677,24050,9,leikhlutann,af,
7678,24050,10,í,nveþg,
7679,24050,11,stöðunni,ta,
7680,24050,12,58,m,
7681,24050,12,-,ta,
7682,24050,12,58,sfg3eþ,
7683,24050,13,gerði,nken-s,
7684,24050,14,Fjölnir,ta,
7685,24050,15,5,nhfo,
7686,24050,16,stig,af,
7687,24050,17,í,nveþ,
7688,24050,18,röð,c,
7689,24050,19,og,fpvfn,
7690,24050,20,þær,sþgvfn,
7691,24050,21,komnar,af,
7692,24050,22,með,nveþ,
7693,24050,23,forystu,pk,
7694,24050,24,",",ta,
7695,24050,25,58,m,
7696,24050,25,-,ta,
7697,24050,25,63,pl,
7698,24050,26,.,nken-s,
7699,24092,0,Valur,ta,
7700,24092,1,4,m,
7701,24092,1,-,ta,
7702,24092,1,1,n----s,
7703,24092,2,ÍA,nveng,
7704,24177,0,Staðan,af,
7705,24177,1,fyrir,lkeove,
7706,24177,2,seinasta,nkeog,
7707,24177,3,fjórðunginn,sfg3eþ,
7708,24177,4,var,ta,
7709,24177,5,69,m,
7710,24177,5,-,ta,
7711,24177,5,55,pl,
7712,24177,6,.,c,
7713,24244,0,Þegar,ta,
7714,24244,1,6,nvfn,
7715,24244,2,mínútur,sfg3fþ,
7716,24244,3,voru,aa,
7717,24244,4,eftir,af,
7718,24244,5,af,nkeþg,
7719,24244,6,leiknum,sfg3eþ,
7720,24244,7,leiddi,nven-s,
7721,24244,8,Keflavík,ta,
7722,24244,9,5,m,
7723,24244,9,-,ta,
7724,24244,9,3,c,
7725,24244,10,en,nkfn-s,
7726,24244,11,Víðismenn,sfg3fþ,
7727,24244,12,jöfnuðu,nkeog,
7728,24244,13,leikinn,af,
7729,24244,14,með,lveþsf,
7730,24244,15,mikilli,nveþ,
7731,24244,16,baráttu,af,
7732,24244,17,undir,nhfo,
7733,24244,18,lok,nkeeg,
7734,24244,19,leiksins,c,
7735,24244,20,En,fphen,
7736,24244,21,það,sfg3eþ,
7737,24244,22,var,aa,
7738,24244,23,svo,n----s,
7739,24244,24,Zoran,n----s,
7740,24244,25,Daníel,ct,
7741,24244,26,sem,sfg3eþ,
7742,24244,27,skoraði,nheog,
7743,24244,28,sigurmarkið,aa,
7744,24244,29,eins,c,
7745,24244,30,og,aa,
7746,24244,31,áður,sfg3eþ,
7747,24244,32,sagði,pl,
7748,24244,33,.,fpken,
7749,24301,0,Hann,sfg3eþ,
7750,24301,1,skoraði,feheo,
7751,24301,2,sitt,lheove,
7752,24301,3,fyrsta,nheo,
7753,24301,4,mark,af,
7754,24301,5,fyrir,nheog,
7755,24301,6,félagið,c,
7756,24301,7,þegar,fpken,
7757,24301,8,hann,sfg3eþ,
7758,24301,9,skoraði,af,
7759,24301,10,í,ta,
7760,24301,11,7,m,
7761,24301,11,-,ta,
7762,24301,11,4,nkeþ,
7763,24301,12,sigri,n----s,
7764,24301,13,Porstmouth,af,
7765,24301,14,gegn,n----s,
7766,24301,15,Reading,pl,
7767,24301,16,.,ta,
7768,24330,0,7.,nken,ordinal
7769,24330,1,þáttur,pa,
7770,24330,2,-,ta,
7771,24330,3,31.,nkeo,ordinal
7772,24330,3,október,ta,
7773,24330,3,2014,nveþ-s,
7774,24330,4,Fjarðabyggð,ta,
7775,24330,5,54,m,
7776,24330,5,-,ta,
7777,24330,5,51,nken-s,
7778,24330,6,Ásahreppur,nken-s,
7779,24482,0,Reynir,nhen-s,
7780,24482,1,Sandgerði,sfg3eþ,
7781,24482,2,náði,af,
7782,24482,3,í,lkeosf,
7783,24482,4,mikilvægan,nkeo,
7784,24482,5,útisigur,aa,
7785,24482,6,í,aa,
7786,24482,7,gær,pk,
7787,24482,8,",",c,
7788,24482,9,þegar,nheng,
7789,24482,10,liðið,sfg3eþ,
7790,24482,11,sigraði,nveo-s,
7791,24482,12,Aftureldingu,ta,
7792,24482,13,2,m,
7793,24482,13,-,ta,
7794,24482,13,3,af,
7795,24482,14,í,ta,
7796,24482,15,2.,nveþ,ordinal
7797,24482,16,deild,nkfe,
7798,24482,17,karla,af,
7799,24482,18,eftir,cn,
7800,24482,19,að,sng,
7801,24482,20,hafa,sþghen,
7802,24482,21,lent,ta,
7803,24482,22,2,nhfþ,
7804,24482,23,mörkum,aa,
7805,24482,24,undir,pl,
7806,24482,25,.,nvfn,
7807,24593,0,Lokatölur,sfg3fþ,
7808,24593,1,urðu,ta,
7809,24593,2,4,m,
7810,24593,2,-,ta,
7811,24593,2,0,af,
7812,24593,3,eftir,c,
7813,24593,4,að,nkfn,
7814,24593,5,heimamenn,sfg3fþ,
7815,24593,6,höfðu,sþghen,
7816,24593,7,verið,aa,
7817,24593,8,yfir,af,
7818,24593,9,í,nkeþ,
7819,24593,10,hálfleik,pk,
7820,24593,11,",",ta,
7821,24593,12,3,m,
7822,24593,12,-,ta,
7823,24593,12,0,pl,
7824,24593,13,.,nvfn-s,
7825,24646,0,Valskonur,sfg3fþ,
7826,24646,1,náðu,cn,
7827,24646,2,að,sng,
7828,24646,3,svara,af,
7829,24646,4,fyrir,fpvfo,
7830,24646,5,sig,af,
7831,24646,6,í,lkeþsf,
7832,24646,7,öðrum,nkeþ,
7833,24646,8,leikhluta,ct,
7834,24646,9,sem,fpvfn,
7835,24646,10,þær,sfg3fþ,
7836,24646,11,unnu,ta,
7837,24646,12,16,m,
7838,24646,12,-,ta,
7839,24646,12,20,c,
7840,24646,13,og,aa,
7841,24646,14,því,sfg3fþ,
7842,24646,15,gengu,nhfng,
7843,24646,16,liðin,af,
7844,24646,17,til,nhee,
7845,24646,18,leikhlés,af,
7846,24646,19,í,nveþg,
7847,24646,20,stöðunni,ta,
7848,24646,21,39,m,
7849,24646,21,-,ta,
7850,24646,21,30,nveþ-s,
7851,24646,22,Grindavík,af,
7852,24646,23,í,nheo,
7853,24646,24,vil,pl,
7854,24646,25,.,nkfn-s,
7855,24715,0,Njarðvíkingar,sfg3fþ,
7856,24715,1,byrjuðu,aam,
7857,24715,2,heldur,aam,
7858,24715,3,betur,c,
7859,24715,4,og,aa,
7860,24715,5,fljótlega,sfg3eþ,
7861,24715,6,var,nveng,
7862,24715,7,staðan,sþgven,
7863,24715,8,orðin,ta,
7864,24715,9,2,m,
7865,24715,9,-,ta,
7866,24715,9,5,af,
7867,24715,10,fyrir,nkfog,
